,date,time,elapsed time [min],mass co2 [g],mass co2 (leak) [g],mass co2 [g] (corr),mass c5 [g],mass polyol [g],pressure (isco) [psi],temperature (isco) [C],volume (isco) [mL],mass co2 (isco) [g],mass co2 leak (isco) [g],mass co2 (refill) [g],peak area (back) co2 [a.u.],peak area (back) c5 [a.u.],peak area (front) co2 [a.u.],peak area (front) c5 [a.u.],pressure [psi],temperature [C],density co2 (vap) [g/mL],density c5 (vap) [g/mL],density co2 (liq) [g/mL],density c5 (liq) [g/mL],density polyol (liq) [g/mL],density co2 (tot) [g/mL],density co2 (tot) [g/mL] (corr),density c5 (tot) [g/mL],density polyol (tot) [g/mL],w co2 (vap) [w/w],w c5 (vap) [w/w],w co2 (liq) [w/w],w c5 (liq) [w/w],w polyol (liq) [w/w],w co2 (tot) [w/w],w c5 (tot) [w/w],w polyol (tot) [w/w],w co2 (tot) [w/w] (corr),w c5 (tot) [w/w] (corr),w polyol (tot) [w/w] (corr),liquid volume [mL],mass c5 (pred) [g],mass c5 (missing) [g],mass co2 (pred) [g],mass co2 (missing) [g],is error
0,10/9/2019,8:30:28,997,495.7286940530666,20.73389651531151,474.99479753775506,134.2495980359466,61.821539449799864,0,21,0,0,0,0,73600000,3500000,313000000,928000000,815,32,0.14668888040661426,0.004196346989937435,0.34624664328941107,0.2816619898648645,0.26819392113584867,0.41310724504422214,0.3958289979481292,0.11187466502995551,0.05151794954149989,0.9721884835093316,0.027811516490668306,0.3863917602195669,0.3143189231147677,0.2992893166656655,0.7154872253452623,0.19376298680054593,0.08922727745667874,0.7067104424986629,0.19974027784106466,0.09197980215150442,230.5105916941544,68.9943859018233,65.2552121341233,222.02683448721237,273.7018595658542,False
1,10/9/2019,8:42:48,1009,495.7286940530666,21.0,474.7286940530666,133.6862740562169,61.28964627517422,0,21,0,0,0,0,72100000,3540000,316000000,928000000,795,31,0.1472969565515668,0.004321746296061798,0.3494693152545993,0.2816619898648645,0.2659465873128237,0.41310724504422214,0.3956072450442222,0.11140522838018074,0.05107470522931185,0.9714959552159933,0.028504044784006623,0.3895640704142953,0.3139771832980765,0.2964587462876282,0.7166200090525776,0.19325542393177692,0.0885996461278938,0.7077480066835841,0.1993058249259025,0.09137350559380264,230.45848000704495,69.10150653292406,64.58476752329283,223.34868234802008,272.3800117050465,False
